epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,iris_seg,eyeball_seg,lr
11,232,2.378360,0.000135,35.0321,0.180297,0.093211,0.272248,0.045282,0.002387,0.003797,0.009341,0.00025607
11,233,2.811700,0.000211,38.8634,0.180030,0.093162,0.348226,0.055898,0.003591,0.004471,0.018853,0.00025607
11,234,3.077166,0.000162,44.4515,0.179990,0.093224,0.347708,0.029916,0.004071,0.003520,0.011155,0.00025607
11,235,2.533874,0.000123,27.6736,0.179844,0.093200,0.250408,0.034822,0.002447,0.003610,0.008997,0.00025607
11,236,2.745625,0.000135,48.1361,0.180097,0.093153,0.383259,0.032502,0.003700,0.003255,0.010582,0.00025607
11,237,3.319735,0.000126,30.5521,0.179855,0.092985,0.280902,0.025868,0.002966,0.003298,0.009378,0.00025607
11,238,2.570287,0.000107,32.6355,0.179777,0.092902,0.279393,0.024110,0.002554,0.003012,0.008465,0.00025607
11,239,3.466612,0.000185,82.5111,0.180599,0.093149,0.622323,0.041429,0.002250,0.003845,0.013094,0.00025607
11,240,2.674629,0.000148,28.7600,0.180389,0.093184,0.264938,0.033484,0.003662,0.003267,0.010697,0.00025607
11,241,2.905862,0.000162,40.6603,0.180302,0.093356,0.317398,0.030854,0.002582,0.003587,0.010909,0.00025607
11,242,2.367761,0.000163,27.2347,0.180085,0.093283,0.252685,0.043071,0.002985,0.003413,0.010840,0.00025607
11,243,3.515368,0.000129,91.7032,0.181021,0.093245,0.633349,0.039120,0.009727,0.003073,0.010084,0.00025607
11,244,2.202156,0.000121,22.5627,0.180748,0.093181,0.192913,0.025550,0.004336,0.003029,0.008911,0.00025607
11,245,3.272648,0.000174,56.3586,0.180857,0.093025,0.487978,0.057550,0.007811,0.003588,0.011734,0.00025607
11,246,2.944409,0.000177,28.7075,0.180623,0.093023,0.254691,0.051717,0.003991,0.003852,0.012147,0.00025607
11,247,3.071351,0.000158,34.6235,0.180474,0.092900,0.282475,0.033046,0.004573,0.003596,0.011836,0.00025607
11,248,2.507485,0.000160,29.1951,0.180252,0.092911,0.252023,0.039132,0.003501,0.003540,0.011334,0.00025607
11,249,2.808850,0.000151,36.6288,0.180032,0.092893,0.312009,0.034008,0.003226,0.003394,0.010111,0.00025607
11,250,2.360965,0.000157,32.6682,0.179888,0.092877,0.267502,0.023145,0.002718,0.003459,0.010511,0.00025607
11,251,3.797213,0.000198,25.3982,0.179663,0.092983,0.221895,0.070996,0.004164,0.004888,0.016639,0.00025607
11,252,2.705129,0.000176,24.6501,0.179415,0.092974,0.220636,0.046470,0.004241,0.004210,0.009817,0.00025607
11,253,3.148878,0.000152,54.0410,0.179450,0.093082,0.421911,0.040869,0.004941,0.003922,0.009991,0.00025607
11,254,2.289298,0.000154,25.2642,0.179233,0.093023,0.232554,0.039090,0.003077,0.003859,0.009773,0.00025607
11,255,3.058196,0.000149,81.4324,0.180224,0.093081,0.556149,0.028392,0.003375,0.003661,0.008757,0.00025607
11,256,2.495759,0.000125,26.9810,0.180006,0.093109,0.241695,0.030526,0.002537,0.003471,0.008931,0.00025607
11,257,2.526516,0.000119,27.5111,0.180030,0.093073,0.238114,0.024451,0.002802,0.003399,0.008173,0.00025607
11,258,2.283480,0.000139,53.0408,0.180435,0.093198,0.426300,0.046241,0.002357,0.004296,0.010946,0.00025607
11,259,3.620749,0.000194,29.2098,0.180403,0.093147,0.255413,0.069598,0.002758,0.004932,0.013632,0.00025607
11,260,2.990182,0.000175,37.6328,0.180234,0.093241,0.331131,0.064334,0.003296,0.004508,0.014745,0.00025607
11,261,3.713119,0.000169,79.1871,0.180394,0.093279,0.583820,0.057904,0.003026,0.004140,0.012270,0.00025607
11,262,4.544763,0.000176,80.7676,0.180854,0.093121,0.641609,0.067190,0.004688,0.004343,0.012928,0.00025607
11,263,2.387663,0.000137,24.3238,0.180647,0.093046,0.217270,0.034776,0.002220,0.003907,0.011249,0.00025607
11,264,2.732732,0.000217,51.9581,0.180972,0.093263,0.414758,0.057563,0.008289,0.004893,0.014645,0.00025607
11,265,3.097986,0.000189,28.9585,0.180799,0.093247,0.255211,0.038410,0.009160,0.004269,0.011327,0.00025607
11,266,2.955940,0.000158,25.0185,0.180623,0.093181,0.217302,0.040545,0.005598,0.004102,0.010960,0.00025607
11,267,3.357043,0.000136,56.8340,0.180626,0.093113,0.453234,0.021575,0.003890,0.003853,0.008405,0.00025607
11,268,2.198945,0.000120,30.1400,0.180424,0.093133,0.276486,0.032770,0.002369,0.003900,0.008648,0.00025607
11,269,2.702258,0.000133,65.3553,0.180665,0.093231,0.500605,0.026762,0.002803,0.003558,0.007849,0.00025607
11,270,2.176515,0.000108,23.9646,0.180397,0.093120,0.213043,0.022985,0.002715,0.003517,0.008163,0.00025607
11,271,3.563212,0.000161,48.4661,0.180336,0.093005,0.404294,0.058510,0.002321,0.004352,0.012426,0.00025607
11,272,2.736505,0.000209,29.0508,0.180115,0.092799,0.268021,0.108026,0.003769,0.005525,0.017072,0.00025607
11,273,3.894820,0.000301,67.0914,0.180203,0.092755,0.539675,0.137725,0.005815,0.007705,0.025237,0.00025607
11,274,2.624578,0.000192,41.8671,0.180104,0.092847,0.328388,0.067872,0.003285,0.004961,0.018069,0.00025607
11,275,3.942242,0.000285,43.9576,0.180081,0.092760,0.374901,0.126343,0.005185,0.006559,0.024205,0.00025607
11,276,3.588680,0.000262,31.8338,0.179932,0.092704,0.290021,0.138654,0.004906,0.006876,0.021466,0.00025607
11,277,3.613842,0.000200,59.1605,0.179968,0.092835,0.423228,0.054653,0.003701,0.004088,0.016654,0.00025607
11,278,3.020400,0.000137,33.9922,0.179783,0.092790,0.261031,0.092984,0.003003,0.003896,0.012954,0.00025607
11,279,2.572950,0.000132,39.3609,0.179716,0.092842,0.358014,0.061638,0.003429,0.003704,0.012517,0.00025607
11,280,3.150855,0.000144,33.8478,0.179530,0.093026,0.267239,0.043134,0.002804,0.003428,0.011563,0.00025607
11,281,2.786444,0.000133,28.6985,0.179311,0.093031,0.233793,0.038475,0.002593,0.003431,0.010974,0.00025607
11,282,2.895654,0.000138,53.5014,0.179303,0.092945,0.450236,0.042406,0.002774,0.003358,0.010011,0.00025607
11,283,3.220263,0.000137,29.9184,0.179107,0.092912,0.270194,0.023984,0.001800,0.003071,0.009412,0.00025607
11,284,3.183976,0.000216,55.8731,0.178996,0.093052,0.404788,0.046150,0.001255,0.004020,0.012096,0.00025607
11,285,2.906548,0.000180,53.4379,0.179580,0.093200,0.431153,0.041455,0.004145,0.004350,0.012040,0.00025607
11,286,3.007836,0.000139,31.8610,0.179497,0.093157,0.286417,0.028383,0.002142,0.003893,0.011019,0.00025607
11,287,3.344201,0.000130,31.3549,0.179438,0.093110,0.260477,0.021743,0.002100,0.003640,0.010528,0.00025607
11,288,2.437715,0.000123,57.2589,0.179954,0.093096,0.460480,0.023848,0.001725,0.003407,0.010862,0.00025607
11,289,3.563004,0.000156,39.4088,0.179852,0.093011,0.348613,0.069517,0.004361,0.003536,0.011307,0.00025607
11,290,3.228790,0.000214,35.6608,0.179736,0.093084,0.294160,0.057538,0.006116,0.004958,0.017162,0.00025607
11,291,4.204792,0.000142,53.1161,0.180001,0.093160,0.429993,0.052795,0.007152,0.003672,0.011356,0.00025607
11,292,2.777288,0.000146,24.6531,0.179899,0.093074,0.215574,0.042365,0.010234,0.003420,0.011031,0.00025607
11,293,2.798422,0.000121,34.6072,0.179691,0.093036,0.266449,0.058347,0.004910,0.003498,0.012113,0.00025607
11,294,2.609103,0.000123,35.2047,0.179540,0.093069,0.331926,0.040523,0.003616,0.003254,0.011253,0.00025607
11,295,2.276945,0.000133,30.0159,0.179377,0.092948,0.234233,0.037228,0.004237,0.003255,0.012003,0.00025607
11,296,2.764156,0.000143,41.3048,0.179363,0.093002,0.375066,0.064200,0.002979,0.003663,0.012508,0.00025607
12,1,2.598797,0.000181,34.3888,0.139700,0.092364,0.273126,0.076502,0.005161,0.004692,0.015758,0.00020740
12,2,2.398133,0.000169,44.1598,0.159582,0.085940,0.395547,0.065908,0.003411,0.004153,0.014347,0.00020740
12,3,2.284443,0.000164,29.7511,0.150658,0.085311,0.243501,0.048336,0.002873,0.004013,0.012309,0.00020740
12,4,2.625477,0.000163,42.6178,0.151616,0.089072,0.384136,0.040123,0.002656,0.003777,0.011469,0.00020740
12,5,2.239223,0.000156,25.1670,0.145438,0.090342,0.219513,0.042344,0.003028,0.003654,0.010973,0.00020740
12,6,2.651999,0.000166,44.7043,0.159849,0.088476,0.373636,0.037957,0.002504,0.003583,0.010469,0.00020740
12,7,2.200230,0.000154,25.6923,0.156074,0.091174,0.229003,0.044802,0.002566,0.003487,0.010937,0.00020740
12,8,2.833307,0.000163,65.1737,0.174505,0.097735,0.503027,0.036411,0.002572,0.003482,0.010365,0.00020740
12,9,2.025265,0.000156,23.6389,0.168821,0.100879,0.208050,0.025533,0.002875,0.003529,0.010188,0.00020740
12,10,3.587841,0.000166,46.7136,0.176407,0.099860,0.386412,0.020228,0.003030,0.003576,0.010017,0.00020740
12,11,2.210793,0.000162,27.3460,0.172471,0.100367,0.236802,0.022079,0.002795,0.003522,0.010722,0.00020740
12,12,3.619447,0.000148,50.4844,0.176742,0.103597,0.427826,0.018125,0.002599,0.003173,0.009257,0.00020740
12,13,2.130110,0.000168,26.8053,0.173292,0.103333,0.235559,0.059122,0.002554,0.003378,0.011272,0.00020740
12,14,3.775080,0.000162,80.9071,0.178606,0.106894,0.614234,0.040606,0.002884,0.003489,0.010202,0.00020740
12,15,2.220131,0.000148,54.2448,0.185811,0.106452,0.429879,0.033229,0.002609,0.003261,0.009782,0.00020740
12,16,3.000612,0.000139,40.0965,0.185347,0.106278,0.345971,0.025634,0.002278,0.003164,0.008672,0.00020740
12,17,2.281354,0.000136,27.5159,0.182439,0.105961,0.250810,0.033453,0.002406,0.003257,0.008788,0.00020740
12,18,2.662539,0.000137,89.9605,0.194509,0.106187,0.626232,0.022178,0.002184,0.003143,0.009076,0.00020740
12,19,2.521173,0.000141,63.9701,0.197414,0.103195,0.552247,0.089919,0.002245,0.003807,0.014705,0.00020740
12,20,2.853647,0.000148,32.2942,0.195477,0.100801,0.283296,0.072071,0.002462,0.003592,0.013672,0.00020740
12,21,2.119063,0.000121,24.3272,0.191465,0.101324,0.225546,0.040869,0.002468,0.003269,0.010821,0.00020740
12,22,3.509220,0.000134,105.8073,0.200636,0.101406,0.713767,0.027442,0.002223,0.003467,0.011366,0.00020740
12,23,2.703381,0.000136,85.0112,0.210559,0.100553,0.596244,0.045771,0.002861,0.003651,0.011720,0.00020740
12,24,2.442928,0.000149,28.6931,0.207541,0.101824,0.260307,0.026967,0.002598,0.003666,0.011385,0.00020740
12,25,2.884427,0.000113,38.4837,0.204938,0.100356,0.298240,0.060485,0.001503,0.003357,0.010421,0.00020740
12,26,1.982071,0.000155,28.0395,0.201672,0.098717,0.251411,0.045606,0.003625,0.003487,0.011277,0.00020740
12,27,3.080911,0.000162,82.2970,0.205065,0.100124,0.649431,0.040036,0.002796,0.003801,0.012279,0.00020740
12,28,2.625781,0.000152,32.4740,0.202389,0.099807,0.293093,0.024882,0.003693,0.003643,0.012009,0.00020740
12,29,2.932969,0.000155,37.6886,0.200403,0.101185,0.312846,0.020713,0.002908,0.003889,0.011597,0.00020740
12,30,2.085360,0.000148,26.2904,0.197707,0.100734,0.238564,0.022932,0.002665,0.003469,0.011247,0.00020740
12,31,3.029533,0.000157,98.2556,0.202742,0.101900,0.681761,0.020372,0.003392,0.003564,0.010959,0.00020740
12,32,2.335328,0.000175,51.4530,0.205225,0.101298,0.424568,0.023603,0.002645,0.003824,0.011010,0.00020740
12,33,3.083027,0.000162,34.8850,0.204433,0.102393,0.294481,0.115323,0.002647,0.003807,0.014770,0.00020740
12,34,2.938593,0.000145,32.7188,0.203206,0.102190,0.278581,0.044326,0.003997,0.003692,0.010600,0.00020740
12,35,2.310683,0.000155,41.3273,0.202312,0.101102,0.376931,0.049157,0.004597,0.003663,0.011785,0.00020740
12,36,2.692368,0.000132,60.6462,0.202986,0.101119,0.450520,0.031540,0.002772,0.003288,0.009588,0.00020740
12,37,2.332649,0.000127,26.8179,0.200850,0.100429,0.226239,0.032841,0.002887,0.003488,0.009461,0.00020740
12,38,2.514787,0.000122,43.0737,0.199424,0.100067,0.375052,0.040161,0.002768,0.003394,0.009528,0.00020740
12,39,3.005379,0.000156,29.1918,0.198684,0.100049,0.256591,0.073638,0.005038,0.003412,0.011981,0.00020740
12,40,2.706217,0.000144,39.0333,0.197744,0.099360,0.318864,0.042014,0.003662,0.003255,0.010249,0.00020740
12,41,2.047998,0.000148,28.0357,0.196304,0.099278,0.248373,0.029844,0.004844,0.003377,0.010453,0.00020740
12,42,2.781161,0.000149,61.7817,0.197933,0.099837,0.503004,0.029476,0.003254,0.003832,0.009770,0.00020740
12,43,2.271149,0.000158,24.3287,0.196107,0.100444,0.216117,0.025423,0.002813,0.003580,0.010225,0.00020740
12,44,3.303304,0.000155,35.0895,0.195884,0.101277,0.312831,0.027420,0.005235,0.003519,0.009830,0.00020740
12,45,2.055196,0.000143,26.4182,0.194039,0.100738,0.211578,0.036000,0.001801,0.003824,0.011804,0.00020740
12,46,2.371796,0.000153,31.9553,0.194750,0.100374,0.286867,0.053308,0.002859,0.003717,0.012468,0.00020740
12,47,2.494895,0.000151,25.6413,0.193308,0.099740,0.212714,0.071282,0.003433,0.004109,0.011065,0.00020740
12,48,2.762884,0.000132,42.6171,0.192513,0.099796,0.398753,0.029988,0.002570,0.003742,0.009094,0.00020740
12,49,2.365090,0.000161,26.4874,0.191328,0.099928,0.225205,0.066954,0.003670,0.003970,0.010800,0.00020740
12,50,3.144514,0.000131,40.3699,0.190317,0.099618,0.312653,0.040044,0.002515,0.003667,0.009202,0.00020740
12,51,2.088968,0.000123,23.6494,0.188927,0.100066,0.230328,0.058167,0.001605,0.003549,0.010168,0.00020740
12,52,3.030507,0.000165,39.1419,0.188149,0.099696,0.336406,0.044002,0.003141,0.003653,0.010113,0.00020740
12,53,2.355542,0.000153,28.0550,0.186846,0.100379,0.223060,0.046973,0.002392,0.003536,0.010557,0.00020740
12,54,2.222358,0.000159,24.9028,0.185578,0.100074,0.238460,0.062039,0.001613,0.004033,0.011791,0.00020740
12,55,2.166012,0.000154,38.3918,0.186825,0.099627,0.309224,0.046049,0.003334,0.003874,0.010720,0.00020740
12,56,2.702591,0.000141,31.0143,0.186083,0.099518,0.278197,0.029535,0.003046,0.003467,0.010332,0.00020740
12,57,2.505528,0.000165,31.5421,0.185191,0.100399,0.257513,0.035855,0.003342,0.003885,0.011293,0.00020740
12,58,2.473290,0.000122,57.9597,0.187496,0.100097,0.472014,0.012919,0.001641,0.003213,0.008496,0.00020740
12,59,2.798217,0.000215,36.0695,0.187000,0.099929,0.316736,0.063131,0.002465,0.005940,0.016844,0.00020740
12,60,2.884211,0.000186,30.7361,0.186183,0.100136,0.261461,0.046135,0.003022,0.004728,0.012961,0.00020740
12,61,1.864988,0.000159,27.5795,0.186081,0.099978,0.233013,0.035419,0.002444,0.004624,0.013086,0.00020740
12,62,2.667552,0.000167,46.7110,0.185351,0.099835,0.379192,0.031345,0.002449,0.004040,0.011062,0.00020740
12,63,2.585626,0.000195,26.8454,0.184579,0.099618,0.223092,0.046239,0.003515,0.004138,0.011977,0.00020740
12,64,2.493586,0.000153,51.2785,0.186401,0.099635,0.424400,0.028580,0.001595,0.003976,0.011247,0.00020740
12,65,2.781985,0.000188,30.6664,0.185947,0.099313,0.283372,0.061815,0.003204,0.004809,0.025518,0.00020740
12,66,2.089374,0.000166,27.5684,0.185406,0.099278,0.219304,0.037033,0.003211,0.004792,0.018027,0.00020740
12,67,2.785932,0.000171,55.7627,0.185402,0.098472,0.477588,0.044198,0.003698,0.004500,0.017185,0.00020740
12,68,2.434486,0.000184,24.9993,0.184528,0.097966,0.227009,0.042826,0.003382,0.004519,0.015982,0.00020740
12,69,3.116775,0.000165,58.4193,0.184381,0.097709,0.419875,0.034387,0.004141,0.004211,0.014755,0.00020740
12,70,2.400599,0.000169,38.1401,0.184503,0.097263,0.299770,0.030391,0.003611,0.004051,0.014554,0.00020740
12,71,3.123898,0.000142,45.6630,0.184320,0.097744,0.391117,0.053651,0.002351,0.003990,0.013860,0.00020740
12,72,2.685807,0.000157,37.1103,0.183774,0.098179,0.318219,0.031828,0.002501,0.004004,0.012027,0.00020740
12,73,3.154867,0.000128,52.0544,0.183628,0.098249,0.397014,0.042848,0.005008,0.003836,0.013587,0.00020740
12,74,1.972589,0.000138,27.8316,0.182841,0.098146,0.226589,0.022442,0.002752,0.003718,0.012026,0.00020740
12,75,2.858639,0.000126,67.4850,0.182763,0.098055,0.524514,0.050392,0.002881,0.003302,0.011858,0.00020740
12,76,3.553039,0.000165,41.6012,0.182614,0.097773,0.361723,0.029128,0.003869,0.003868,0.012790,0.00020740
12,77,2.790209,0.000147,58.9161,0.182501,0.097724,0.448696,0.088568,0.002558,0.004329,0.025883,0.00020740
12,78,2.878972,0.000162,37.8183,0.183044,0.097384,0.312675,0.040517,0.003725,0.004319,0.019505,0.00020740
12,79,2.783381,0.000161,29.4046,0.182428,0.097189,0.265945,0.051152,0.003626,0.003822,0.016028,0.00020740
12,80,2.426383,0.000158,28.6234,0.181621,0.097214,0.248761,0.028077,0.002160,0.003633,0.014230,0.00020740
12,81,2.441870,0.000122,52.0055,0.183813,0.097463,0.409150,0.027840,0.002985,0.003387,0.011025,0.00020740
12,82,2.184306,0.000127,30.4086,0.183251,0.097539,0.266892,0.028027,0.002356,0.003229,0.011382,0.00020740
12,83,2.124613,0.000113,42.2352,0.183045,0.097075,0.346135,0.026292,0.001947,0.003486,0.012113,0.00020740
12,84,2.209229,0.000122,28.7087,0.182587,0.097167,0.276221,0.041406,0.001815,0.003888,0.010123,0.00020740
12,85,2.580973,0.000122,23.1318,0.181681,0.097105,0.225311,0.016928,0.002778,0.004164,0.010293,0.00020740
12,86,2.570676,0.000124,56.3159,0.181767,0.097092,0.412418,0.023230,0.002738,0.003395,0.009266,0.00020740
12,87,2.028925,0.000125,25.9652,0.180952,0.097035,0.250700,0.023908,0.002662,0.003301,0.008941,0.00020740
12,88,2.567781,0.000137,67.4758,0.183258,0.096940,0.503399,0.022713,0.002105,0.003219,0.009481,0.00020740
12,89,2.187053,0.000126,23.2368,0.182734,0.096703,0.215010,0.032921,0.004229,0.003177,0.009278,0.00020740
12,90,3.141258,0.000142,24.5533,0.182171,0.096515,0.235691,0.040124,0.003295,0.003632,0.010378,0.00020740
12,91,2.450212,0.000146,36.9633,0.181586,0.096714,0.285451,0.062943,0.011272,0.003610,0.015381,0.00020740
12,92,3.639767,0.000135,24.3145,0.181048,0.097008,0.232600,0.059666,0.003395,0.003672,0.011642,0.00020740
12,93,2.613968,0.000123,26.7525,0.180489,0.097397,0.230277,0.034478,0.002935,0.003470,0.010453,0.00020740
12,94,2.814776,0.000114,21.7251,0.179768,0.096871,0.191148,0.025808,0.004454,0.003015,0.009029,0.00020740
12,95,2.187148,0.000147,41.5200,0.179833,0.096757,0.373946,0.031567,0.002648,0.003230,0.011340,0.00020740
12,96,2.865869,0.000111,39.7289,0.179434,0.096539,0.314484,0.023448,0.002252,0.003008,0.008832,0.00020740
12,97,2.388793,0.000143,29.5185,0.179163,0.096341,0.257640,0.023596,0.003318,0.003373,0.012678,0.00020740
12,98,2.705906,0.000136,67.1482,0.179941,0.096099,0.559147,0.028894,0.002888,0.003577,0.009136,0.00020740
12,99,2.183571,0.000134,30.7534,0.180109,0.095816,0.254831,0.039013,0.001980,0.003622,0.010024,0.00020740
12,100,3.057990,0.000154,31.7259,0.179698,0.095941,0.276466,0.029483,0.002125,0.003707,0.010579,0.00020740
12,101,2.215599,0.000127,28.5428,0.179225,0.095846,0.263195,0.018763,0.002800,0.003275,0.009332,0.00020740
12,102,2.786348,0.000112,78.4927,0.179604,0.095559,0.594125,0.021526,0.001516,0.003051,0.008123,0.00020740
12,103,3.271306,0.000119,38.8564,0.179224,0.095470,0.297320,0.030848,0.002291,0.003012,0.008617,0.00020740
12,104,2.491736,0.000151,31.6937,0.178871,0.095326,0.287376,0.023464,0.001732,0.003542,0.008078,0.00020740
12,105,2.201060,0.000108,20.7308,0.178335,0.095424,0.190166,0.023936,0.001776,0.002890,0.007450,0.00020740
12,106,2.843271,0.000153,59.6936,0.178734,0.095481,0.439515,0.026271,0.002221,0.003408,0.008977,0.00020740
12,107,2.539886,0.000138,32.6803,0.178304,0.095229,0.294966,0.059343,0.003205,0.002946,0.008522,0.00020740
12,108,2.502627,0.000138,29.6749,0.178354,0.095183,0.255196,0.030523,0.003092,0.003042,0.008237,0.00020740
12,109,1.896721,0.000102,21.1184,0.177521,0.095011,0.184341,0.081625,0.001384,0.002716,0.006755,0.00020740
12,110,2.841651,0.000135,50.7495,0.177370,0.095404,0.435360,0.018667,0.002319,0.004023,0.008925,0.00020740
12,111,2.380197,0.000165,30.3587,0.177517,0.095801,0.261382,0.052690,0.002316,0.004101,0.009477,0.00020740
12,112,2.492455,0.000126,24.7423,0.177063,0.095250,0.221948,0.036016,0.002240,0.003658,0.008095,0.00020740
12,113,1.898357,0.000150,26.2537,0.176514,0.095242,0.236474,0.039404,0.001899,0.004175,0.009397,0.00020740
12,114,3.002604,0.000186,70.0661,0.177107,0.095199,0.568524,0.068510,0.002017,0.004410,0.011156,0.00020740
12,115,1.953652,0.000129,26.7202,0.176745,0.095330,0.212654,0.024892,0.003436,0.003773,0.009101,0.00020740
12,116,2.929158,0.000124,43.6933,0.176507,0.095171,0.384009,0.022901,0.001734,0.004016,0.009238,0.00020740
12,117,2.677028,0.000166,24.9416,0.176037,0.095562,0.234388,0.069879,0.005039,0.004480,0.016184,0.00020740
12,118,3.072246,0.000140,71.3433,0.177369,0.095747,0.556232,0.062700,0.004890,0.003574,0.011826,0.00020740
12,119,2.726673,0.000148,20.8266,0.176897,0.095902,0.181239,0.048842,0.005330,0.003750,0.011527,0.00020740
12,120,2.961778,0.000148,24.9341,0.176419,0.095700,0.213480,0.047086,0.005148,0.003443,0.010663,0.00020740
12,121,2.453244,0.000126,36.2149,0.176054,0.095643,0.341808,0.038176,0.005169,0.003447,0.010468,0.00020740
12,122,2.349364,0.000145,39.6634,0.175821,0.095729,0.313303,0.045968,0.005331,0.003569,0.010366,0.00020740
12,123,2.880770,0.000136,24.7076,0.175353,0.095825,0.225871,0.042806,0.002670,0.003646,0.013436,0.00020740
12,124,2.473043,0.000144,32.4461,0.174981,0.095588,0.277449,0.046891,0.002881,0.003560,0.010564,0.00020740
12,125,2.181066,0.000127,42.2175,0.174890,0.095486,0.351888,0.022811,0.003501,0.003571,0.008952,0.00020740
12,126,2.163273,0.000105,29.0030,0.174416,0.095494,0.226201,0.018036,0.003054,0.003312,0.008221,0.00020740
12,127,1.838255,0.000119,24.4534,0.173844,0.095494,0.231702,0.020829,0.002332,0.003317,0.007894,0.00020740
12,128,2.923408,0.000194,77.6280,0.175711,0.095740,0.607354,0.067185,0.003392,0.004537,0.012254,0.00020740
12,129,2.224904,0.000156,23.5561,0.175231,0.095758,0.221456,0.063784,0.003678,0.003902,0.009821,0.00020740
12,130,2.063827,0.000134,44.5959,0.176061,0.096013,0.406017,0.018390,0.004016,0.003660,0.009829,0.00020740
12,131,2.475280,0.000123,32.8994,0.175812,0.095804,0.261574,0.019218,0.002563,0.003646,0.009521,0.00020740
12,132,2.102438,0.000158,29.9177,0.175562,0.095884,0.285084,0.025612,0.002473,0.003902,0.011610,0.00020740
12,133,2.966311,0.000127,75.0759,0.176204,0.095830,0.557910,0.024206,0.001972,0.003527,0.008634,0.00020740
12,134,2.555066,0.000111,37.0933,0.175999,0.095712,0.301548,0.024622,0.001452,0.003229,0.008685,0.00020740
12,135,2.610888,0.000168,33.7542,0.175825,0.095722,0.287842,0.034092,0.001940,0.004076,0.012411,0.00020740
12,136,2.101843,0.000163,42.8269,0.176611,0.095973,0.366827,0.026241,0.002869,0.003796,0.010780,0.00020740
12,137,2.955065,0.000140,38.7822,0.176536,0.095668,0.308499,0.023892,0.002988,0.003846,0.009242,0.00020740
12,138,2.112098,0.000116,29.4826,0.176215,0.095659,0.236014,0.011289,0.001839,0.003254,0.008320,0.00020740
12,139,2.952228,0.000145,78.7883,0.176681,0.095870,0.616432,0.028351,0.001691,0.003629,0.010469,0.00020740
12,140,2.934539,0.000127,34.3648,0.176678,0.095978,0.303195,0.019636,0.002750,0.003071,0.008398,0.00020740
12,141,3.029030,0.000167,37.7015,0.176514,0.096226,0.316343,0.044291,0.003218,0.003431,0.010605,0.00020740
12,142,2.775013,0.000160,31.1800,0.176161,0.096376,0.250138,0.058034,0.002559,0.003619,0.016631,0.00020740
12,143,3.000629,0.000130,50.0669,0.176408,0.096243,0.440539,0.030899,0.003509,0.004210,0.012894,0.00020740
12,144,2.157031,0.000144,26.7833,0.176061,0.096331,0.215062,0.035942,0.008356,0.003828,0.012820,0.00020740
12,145,2.468673,0.000137,35.3427,0.175954,0.096500,0.319867,0.024722,0.005785,0.003683,0.011148,0.00020740
12,146,2.398087,0.000141,26.3328,0.175573,0.096638,0.215704,0.025922,0.002358,0.003827,0.012426,0.00020740
12,147,2.375065,0.000122,28.8405,0.175424,0.096684,0.244386,0.020417,0.002092,0.003347,0.009711,0.00020740
12,148,2.083539,0.000111,33.0251,0.174970,0.096810,0.313251,0.016317,0.001467,0.003187,0.009441,0.00020740
12,149,2.449907,0.000139,56.9814,0.175208,0.096702,0.459332,0.034853,0.001833,0.003905,0.011221,0.00020740
12,150,1.938013,0.000120,20.9451,0.174702,0.096790,0.196712,0.025178,0.001960,0.003263,0.008842,0.00020740
12,151,2.456558,0.000128,44.5156,0.175524,0.096516,0.350478,0.030074,0.001717,0.003901,0.009011,0.00020740
12,152,2.097126,0.000123,27.2822,0.175205,0.096432,0.253967,0.020216,0.002400,0.003529,0.008832,0.00020740
12,153,2.675755,0.000133,50.0561,0.175258,0.096366,0.403073,0.038065,0.002255,0.003399,0.008826,0.00020740
12,154,1.999530,0.000133,25.9067,0.174960,0.096164,0.243272,0.020898,0.001444,0.003790,0.008832,0.00020740
12,155,2.865617,0.000157,57.7896,0.175236,0.096416,0.464014,0.040898,0.002034,0.003852,0.012128,0.00020740
12,156,2.499460,0.000125,33.4833,0.174880,0.096192,0.298983,0.061993,0.003337,0.003712,0.009968,0.00020740
12,157,2.710972,0.000147,36.7043,0.174620,0.096228,0.291471,0.034686,0.002085,0.003973,0.010731,0.00020740
12,158,2.366764,0.000131,25.5992,0.174202,0.096223,0.235846,0.036625,0.003930,0.003982,0.010431,0.00020740
12,159,2.476708,0.000164,32.1499,0.174021,0.096008,0.258090,0.087659,0.005066,0.003909,0.010210,0.00020740
12,160,2.570162,0.000169,28.0077,0.173749,0.095951,0.252444,0.030033,0.005953,0.003848,0.011166,0.00020740
12,161,2.467149,0.000140,25.5407,0.173521,0.095696,0.229207,0.026370,0.002975,0.003539,0.011788,0.00020740
12,162,2.442129,0.000137,30.1337,0.173195,0.095801,0.238181,0.029376,0.002265,0.003186,0.009619,0.00020740
12,163,2.373130,0.000152,35.4170,0.172865,0.095573,0.324433,0.041130,0.004081,0.003562,0.011148,0.00020740
12,164,2.576791,0.000118,67.2148,0.173867,0.095546,0.536153,0.018802,0.002087,0.003239,0.009595,0.00020740
12,165,1.951227,0.000130,22.4609,0.173538,0.095619,0.202492,0.016415,0.003444,0.003303,0.009140,0.00020740
12,166,2.448992,0.000141,62.2181,0.174011,0.095711,0.492166,0.016770,0.003479,0.003157,0.009201,0.00020740
12,167,1.972944,0.000142,22.1415,0.173624,0.096155,0.193416,0.024341,0.001437,0.003595,0.009491,0.00020740
