fold,epoch,train_loss,val_mae
P25,14,0.021779693089998685,9.545648
P25,15,0.02173933616051307,9.404647
P25,16,0.02120745640534621,9.320918
P25,17,0.02037718204351572,9.190327
P25,18,0.020463682138002835,9.232512
P25,19,0.019871950149536133,9.213675
P25,20,0.020279609240018405,9.136772
P25,21,0.019235436732952412,9.259727
P25,22,0.01944252160879282,9.310706
P25,23,0.01969157732450045,9.263
P25,24,0.020769724479088418,9.395202
P25,25,0.020113949592296895,9.228147
P25,26,0.019873339396256667,9.195476
P25,27,0.02073183426490197,9.224558
P25,28,0.018447380799513597,9.204063
P25,29,0.019477321551396296,9.198697
P25,30,0.019501342223240778,9.211678
