epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,lr
2,168,1.298911,1.298911,97.5470,0.000000,0.000000,0.000000,0.000000,0.00097553
2,169,1.271896,1.271896,99.6541,0.000000,0.000000,0.000000,0.000000,0.00097553
2,170,1.153512,1.153512,92.1529,0.000000,0.000000,0.000000,0.000000,0.00097553
2,171,1.399518,1.399518,97.6114,0.000000,0.000000,0.000000,0.000000,0.00097553
2,172,1.111910,1.111910,96.0769,0.000000,0.000000,0.000000,0.000000,0.00097553
2,209,1.523855,1.523855,109.9902,0.000000,0.000000,0.000000,0.000000,0.00097553
2,210,1.142633,1.142633,89.1280,0.000000,0.000000,0.000000,0.000000,0.00097553
2,211,1.008518,1.008518,85.7242,0.000000,0.000000,0.000000,0.000000,0.00097553
2,212,1.120848,1.120848,103.0512,0.000000,0.000000,0.000000,0.000000,0.00097553
2,213,1.116246,1.116246,107.1831,0.000000,0.000000,0.000000,0.000000,0.00097553
2,214,0.844852,0.844852,87.2918,0.000000,0.000000,0.000000,0.000000,0.00097553
2,251,1.138467,1.138467,102.5025,0.000000,0.000000,0.000000,0.000000,0.00097553
2,252,1.108128,1.108128,96.2664,0.000000,0.000000,0.000000,0.000000,0.00097553
2,253,1.032038,1.032038,87.2068,0.000000,0.000000,0.000000,0.000000,0.00097553
2,254,1.038345,1.038345,97.5614,0.000000,0.000000,0.000000,0.000000,0.00097553
2,255,1.087116,1.087116,98.4419,0.000000,0.000000,0.000000,0.000000,0.00097553
2,256,1.169978,1.169978,105.1349,0.000000,0.000000,0.000000,0.000000,0.00097553
2,292,2.268221,2.268221,100.9697,0.000000,0.000000,0.000000,0.000000,0.00097553
2,293,1.079982,1.079982,87.1836,0.000000,0.000000,0.000000,0.000000,0.00097553
2,294,1.032423,1.032423,84.1729,0.000000,0.000000,0.000000,0.000000,0.00097553
2,295,1.269389,1.269389,100.1328,0.000000,0.000000,0.000000,0.000000,0.00097553
2,296,1.015457,1.015457,92.3340,0.000000,0.000000,0.000000,0.000000,0.00097553
2,297,1.099675,1.099675,75.2056,0.000000,0.000000,0.000000,0.000000,0.00097553
2,334,1.405427,1.405427,113.7997,0.000000,0.000000,0.000000,0.000000,0.00097553
2,335,0.995629,0.995629,98.5919,0.000000,0.000000,0.000000,0.000000,0.00097553
2,336,0.998941,0.998941,102.9892,0.000000,0.000000,0.000000,0.000000,0.00097553
2,337,1.055621,1.055621,105.7545,0.000000,0.000000,0.000000,0.000000,0.00097553
2,338,1.013049,1.013049,112.0927,0.000000,0.000000,0.000000,0.000000,0.00097553
2,339,1.114391,1.114391,81.8484,0.000000,0.000000,0.000000,0.000000,0.00097553
2,376,1.827159,1.827159,108.0628,0.000000,0.000000,0.000000,0.000000,0.00097553
2,377,1.443574,1.443574,114.4085,0.000000,0.000000,0.000000,0.000000,0.00097553
2,378,1.396419,1.396419,116.7211,0.000000,0.000000,0.000000,0.000000,0.00097553
2,379,1.142774,1.142774,96.4417,0.000000,0.000000,0.000000,0.000000,0.00097553
2,380,1.129545,1.129545,91.1703,0.000000,0.000000,0.000000,0.000000,0.00097553
2,381,0.856806,0.856806,90.8279,0.000000,0.000000,0.000000,0.000000,0.00097553
2,417,1.048501,1.048501,79.5070,0.000000,0.000000,0.000000,0.000000,0.00097553
2,418,1.223914,1.223914,108.0940,0.000000,0.000000,0.000000,0.000000,0.00097553
2,419,1.040109,1.040109,90.7149,0.000000,0.000000,0.000000,0.000000,0.00097553
2,420,0.975663,0.975663,91.0374,0.000000,0.000000,0.000000,0.000000,0.00097553
2,421,1.209478,1.209478,81.1498,0.000000,0.000000,0.000000,0.000000,0.00097553
2,422,1.291674,1.291674,77.9168,0.000000,0.000000,0.000000,0.000000,0.00097553
2,459,0.885730,0.885730,90.3820,0.000000,0.000000,0.000000,0.000000,0.00097553
2,460,1.107040,1.107040,89.0779,0.000000,0.000000,0.000000,0.000000,0.00097553
2,461,1.166519,1.166519,109.4370,0.000000,0.000000,0.000000,0.000000,0.00097553
2,462,0.960230,0.960230,104.4791,0.000000,0.000000,0.000000,0.000000,0.00097553
2,463,0.991050,0.991050,75.0040,0.000000,0.000000,0.000000,0.000000,0.00097553
2,464,0.912457,0.912457,73.3845,0.000000,0.000000,0.000000,0.000000,0.00097553
2,501,1.326599,1.326599,85.9382,0.000000,0.000000,0.000000,0.000000,0.00097553
2,502,1.465888,1.465888,85.4370,0.000000,0.000000,0.000000,0.000000,0.00097553
2,503,1.148740,1.148740,95.3887,0.000000,0.000000,0.000000,0.000000,0.00097553
2,504,1.000387,1.000387,93.3965,0.000000,0.000000,0.000000,0.000000,0.00097553
2,505,1.140367,1.140367,117.6697,0.000000,0.000000,0.000000,0.000000,0.00097553
2,506,1.167862,1.167862,120.2227,0.000000,0.000000,0.000000,0.000000,0.00097553
2,542,1.009931,1.009931,76.3963,0.000000,0.000000,0.000000,0.000000,0.00097553
2,543,1.061076,1.061076,91.8562,0.000000,0.000000,0.000000,0.000000,0.00097553
2,544,1.005312,1.005312,87.9457,0.000000,0.000000,0.000000,0.000000,0.00097553
2,545,0.864075,0.864075,98.5458,0.000000,0.000000,0.000000,0.000000,0.00097553
2,546,1.092804,1.092804,117.1704,0.000000,0.000000,0.000000,0.000000,0.00097553
2,547,0.902793,0.902793,102.6699,0.000000,0.000000,0.000000,0.000000,0.00097553
2,584,1.122809,1.122809,99.2144,0.000000,0.000000,0.000000,0.000000,0.00097553
2,585,1.041096,1.041096,107.6203,0.000000,0.000000,0.000000,0.000000,0.00097553
2,586,0.862952,0.862952,106.1422,0.000000,0.000000,0.000000,0.000000,0.00097553
2,587,0.811715,0.811715,99.0985,0.000000,0.000000,0.000000,0.000000,0.00097553
2,588,1.001188,1.001188,82.9800,0.000000,0.000000,0.000000,0.000000,0.00097553
2,589,0.855268,0.855268,90.8598,0.000000,0.000000,0.000000,0.000000,0.00097553
2,626,1.182842,1.182842,84.8786,0.000000,0.000000,0.000000,0.000000,0.00097553
2,627,0.941203,0.941203,85.1970,0.000000,0.000000,0.000000,0.000000,0.00097553
2,628,0.856393,0.856393,92.3315,0.000000,0.000000,0.000000,0.000000,0.00097553
2,629,0.871814,0.871814,96.0258,0.000000,0.000000,0.000000,0.000000,0.00097553
2,630,1.159695,1.159695,89.5384,0.000000,0.000000,0.000000,0.000000,0.00097553
2,631,1.535991,1.535991,109.6204,0.000000,0.000000,0.000000,0.000000,0.00097553
2,667,1.726859,1.726859,113.5970,0.000000,0.000000,0.000000,0.000000,0.00097553
2,668,0.881867,0.881867,86.8465,0.000000,0.000000,0.000000,0.000000,0.00097553
2,669,0.926584,0.926584,79.5510,0.000000,0.000000,0.000000,0.000000,0.00097553
2,670,0.914991,0.914991,107.0031,0.000000,0.000000,0.000000,0.000000,0.00097553
2,671,0.831537,0.831537,101.7368,0.000000,0.000000,0.000000,0.000000,0.00097553
2,672,1.143538,1.143538,101.9199,0.000000,0.000000,0.000000,0.000000,0.00097553
2,709,1.027501,1.027501,88.6327,0.000000,0.000000,0.000000,0.000000,0.00097553
2,710,1.093552,1.093552,99.4992,0.000000,0.000000,0.000000,0.000000,0.00097553
2,711,0.857856,0.857856,88.1399,0.000000,0.000000,0.000000,0.000000,0.00097553
2,712,0.924247,0.924247,89.8901,0.000000,0.000000,0.000000,0.000000,0.00097553
2,713,0.939976,0.939976,90.1129,0.000000,0.000000,0.000000,0.000000,0.00097553
2,714,1.100561,1.100561,106.3329,0.000000,0.000000,0.000000,0.000000,0.00097553
2,751,1.072570,1.072570,91.7317,0.000000,0.000000,0.000000,0.000000,0.00097553
2,752,0.909543,0.909543,95.5396,0.000000,0.000000,0.000000,0.000000,0.00097553
2,753,1.090817,1.090817,83.9190,0.000000,0.000000,0.000000,0.000000,0.00097553
2,754,0.792898,0.792898,93.1483,0.000000,0.000000,0.000000,0.000000,0.00097553
2,755,0.889050,0.889050,103.2597,0.000000,0.000000,0.000000,0.000000,0.00097553
2,756,0.808546,0.808546,112.8447,0.000000,0.000000,0.000000,0.000000,0.00097553
2,792,0.808271,0.808271,81.8150,0.000000,0.000000,0.000000,0.000000,0.00097553
2,793,0.890108,0.890108,97.3731,0.000000,0.000000,0.000000,0.000000,0.00097553
2,794,1.229498,1.229498,116.9236,0.000000,0.000000,0.000000,0.000000,0.00097553
2,795,0.975277,0.975277,103.8212,0.000000,0.000000,0.000000,0.000000,0.00097553
2,796,0.931300,0.931300,102.5454,0.000000,0.000000,0.000000,0.000000,0.00097553
2,797,0.900160,0.900160,92.7267,0.000000,0.000000,0.000000,0.000000,0.00097553
2,834,1.032774,1.032774,107.5757,0.000000,0.000000,0.000000,0.000000,0.00097553
2,835,1.064435,1.064435,93.9035,0.000000,0.000000,0.000000,0.000000,0.00097553
2,836,0.901364,0.901364,81.6635,0.000000,0.000000,0.000000,0.000000,0.00097553
2,837,0.973460,0.973460,97.1850,0.000000,0.000000,0.000000,0.000000,0.00097553
2,838,0.790413,0.790413,83.0099,0.000000,0.000000,0.000000,0.000000,0.00097553
2,839,0.809421,0.809421,77.3571,0.000000,0.000000,0.000000,0.000000,0.00097553
2,876,1.022324,1.022324,106.0616,0.000000,0.000000,0.000000,0.000000,0.00097553
2,877,1.108163,1.108163,116.1326,0.000000,0.000000,0.000000,0.000000,0.00097553
2,878,0.911551,0.911551,98.5210,0.000000,0.000000,0.000000,0.000000,0.00097553
2,879,0.882228,0.882228,105.6114,0.000000,0.000000,0.000000,0.000000,0.00097553
2,880,0.874917,0.874917,87.8273,0.000000,0.000000,0.000000,0.000000,0.00097553
2,881,0.812376,0.812376,92.2789,0.000000,0.000000,0.000000,0.000000,0.00097553
2,917,1.057093,1.057093,83.1237,0.000000,0.000000,0.000000,0.000000,0.00097553
2,918,0.803365,0.803365,95.9933,0.000000,0.000000,0.000000,0.000000,0.00097553
2,919,0.904557,0.904557,79.2826,0.000000,0.000000,0.000000,0.000000,0.00097553
2,920,0.868191,0.868191,108.4449,0.000000,0.000000,0.000000,0.000000,0.00097553
2,921,0.816514,0.816514,106.3300,0.000000,0.000000,0.000000,0.000000,0.00097553
2,922,0.884712,0.884712,102.6811,0.000000,0.000000,0.000000,0.000000,0.00097553
2,959,0.967147,0.967147,80.0070,0.000000,0.000000,0.000000,0.000000,0.00097553
2,960,0.863627,0.863627,88.4160,0.000000,0.000000,0.000000,0.000000,0.00097553
2,961,0.891779,0.891779,94.2833,0.000000,0.000000,0.000000,0.000000,0.00097553
2,962,0.745893,0.745893,96.0608,0.000000,0.000000,0.000000,0.000000,0.00097553
2,963,0.783243,0.783243,105.9793,0.000000,0.000000,0.000000,0.000000,0.00097553
2,964,1.008947,1.008947,114.3079,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1001,0.999008,0.999008,109.5198,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1002,0.874433,0.874433,95.2215,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1003,0.840425,0.840425,95.1303,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1004,0.751584,0.751584,99.7890,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1005,1.062011,1.062011,93.5450,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1006,0.777058,0.777058,84.8268,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1042,0.910736,0.910736,88.8857,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1043,0.874730,0.874730,104.2970,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1044,0.765312,0.765312,103.2683,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1045,0.983210,0.983210,120.6713,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1046,0.924535,0.924535,91.7881,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1047,0.704876,0.704876,82.3335,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1084,1.678980,1.678980,74.8174,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1085,0.867986,0.867986,90.1909,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1086,0.977319,0.977319,83.8665,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1087,1.060356,1.060356,97.7449,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1088,0.894671,0.894671,91.9642,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1089,1.039270,1.039270,111.5551,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1126,1.232426,1.232426,71.0126,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1127,0.959293,0.959293,81.6440,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1128,0.739871,0.739871,91.3985,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1129,0.869566,0.869566,106.8450,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1130,0.861345,0.861345,103.9431,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1131,0.623773,0.623773,96.4267,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1167,0.775737,0.775737,81.6728,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1168,0.970872,0.970872,98.7830,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1169,0.886333,0.886333,99.6523,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1170,0.828035,0.828035,91.7740,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1171,0.903398,0.903398,95.4048,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1172,0.729182,0.729182,94.8257,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1209,1.128156,1.128156,92.0329,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1210,1.152926,1.152926,89.2835,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1211,0.851478,0.851478,92.9128,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1212,0.789131,0.789131,95.8479,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1213,0.957681,0.957681,104.6151,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1214,1.021202,1.021202,113.1199,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1251,0.910348,0.910348,86.7913,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1252,0.773684,0.773684,96.2098,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1253,0.865396,0.865396,104.9841,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1254,0.837432,0.837432,110.4305,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1255,0.666349,0.666349,89.9868,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1256,0.678183,0.678183,99.6777,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1292,0.827561,0.827561,79.5016,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1293,0.785735,0.785735,92.7563,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1294,0.988408,0.988408,99.6417,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1295,0.924889,0.924889,96.5126,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1296,0.851712,0.851712,84.4548,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1297,0.793142,0.793142,85.0190,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1334,1.262119,1.262119,87.8739,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1335,0.972970,0.972970,87.5458,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1336,0.732238,0.732238,90.6480,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1337,0.944263,0.944263,99.0663,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1338,0.716896,0.716896,79.3290,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1339,1.975765,1.975765,114.5794,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1376,0.819266,0.819266,99.0673,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1377,0.892354,0.892354,111.0346,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1378,0.977779,0.977779,99.2344,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1379,0.757102,0.757102,99.8476,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1380,0.903483,0.903483,120.3520,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1381,0.728566,0.728566,98.3353,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1417,0.849005,0.849005,102.6951,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1418,0.890061,0.890061,101.5057,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1419,0.636151,0.636151,83.8956,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1420,0.730656,0.730656,104.0542,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1421,0.989599,0.989599,99.0940,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1422,0.893071,0.893071,108.8576,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1459,1.262334,1.262334,93.7129,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1460,1.036763,1.036763,96.4386,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1461,0.757531,0.757531,99.0607,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1462,0.787651,0.787651,81.9353,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1463,0.878320,0.878320,71.7076,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1464,1.047185,1.047185,116.9961,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1501,1.201164,1.201164,94.7904,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1502,0.903788,0.903788,89.2219,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1503,0.743413,0.743413,86.7632,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1504,0.713084,0.713084,89.5952,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1505,0.728987,0.728987,82.4467,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1506,0.771490,0.771490,87.8698,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1542,1.006194,1.006194,117.3405,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1543,1.067536,1.067536,115.3840,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1544,1.048642,1.048642,101.3665,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1545,0.713197,0.713197,84.0204,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1546,0.954512,0.954512,108.7073,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1547,0.902410,0.902410,100.0660,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1584,1.198271,1.198271,96.1039,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1585,0.953770,0.953770,95.4621,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1586,1.094749,1.094749,99.4965,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1587,0.982668,0.982668,104.3806,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1588,0.914837,0.914837,98.4953,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1589,0.892288,0.892288,102.5462,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1626,1.456332,1.456332,90.0490,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1627,1.011401,1.011401,112.3090,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1628,0.839683,0.839683,81.4484,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1629,0.955049,0.955049,99.1090,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1630,0.848564,0.848564,104.2386,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1631,0.795976,0.795976,104.1494,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1667,0.947958,0.947958,102.5065,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1668,1.100677,1.100677,111.2488,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1669,1.134280,1.134280,117.8215,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1670,0.892200,0.892200,99.6435,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1671,1.020456,1.020456,108.1088,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1672,0.835615,0.835615,118.8369,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1709,1.197666,1.197666,114.3072,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1710,1.233401,1.233401,105.9995,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1711,0.800046,0.800046,109.3113,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1712,0.733675,0.733675,113.7303,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1713,0.786967,0.786967,105.8918,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1714,0.673023,0.673023,101.4194,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1751,0.902368,0.902368,93.8141,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1752,0.796631,0.796631,88.9409,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1753,1.737379,1.737379,113.8323,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1754,1.541461,1.541461,99.6615,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1755,1.449968,1.449968,88.2978,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1756,1.006674,1.006674,72.4227,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1792,1.549477,1.549477,106.3965,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1793,1.112082,1.112082,107.8127,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1794,0.941692,0.941692,98.2037,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1795,0.853435,0.853435,98.6694,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1796,0.794458,0.794458,93.9475,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1797,0.813923,0.813923,95.2636,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1834,1.085522,1.085522,86.1924,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1835,0.947159,0.947159,99.3100,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1836,0.871500,0.871500,104.5720,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1837,0.787887,0.787887,77.5098,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1838,0.817554,0.817554,105.9195,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1839,0.657609,0.657609,98.6826,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1876,0.815747,0.815747,92.4676,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1877,0.709671,0.709671,100.4916,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1878,0.737050,0.737050,95.7639,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1879,0.843559,0.843559,96.9753,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1880,0.660173,0.660173,85.9158,0.000000,0.000000,0.000000,0.000000,0.00097553
2,1881,0.617088,0.617088,88.2094,0.000000,0.000000,0.000000,0.000000,0.00097553
3,1,1.177767,1.177767,93.4981,0.000000,0.000000,0.000000,0.000000,0.00090451
3,2,0.887354,0.887354,94.9008,0.000000,0.000000,0.000000,0.000000,0.00090451
3,3,0.880661,0.880661,97.8425,0.000000,0.000000,0.000000,0.000000,0.00090451
3,4,1.065340,1.065340,96.4813,0.000000,0.000000,0.000000,0.000000,0.00090451
3,5,0.796704,0.796704,99.9628,0.000000,0.000000,0.000000,0.000000,0.00090451
3,6,0.687134,0.687134,96.0263,0.000000,0.000000,0.000000,0.000000,0.00090451
3,42,0.867151,0.867151,97.0561,0.000000,0.000000,0.000000,0.000000,0.00090451
3,43,0.875828,0.875828,102.4362,0.000000,0.000000,0.000000,0.000000,0.00090451
3,44,0.827888,0.827888,105.4200,0.000000,0.000000,0.000000,0.000000,0.00090451
3,45,0.867304,0.867304,102.9337,0.000000,0.000000,0.000000,0.000000,0.00090451
3,46,0.945648,0.945648,96.6331,0.000000,0.000000,0.000000,0.000000,0.00090451
3,47,0.731008,0.731008,98.7749,0.000000,0.000000,0.000000,0.000000,0.00090451
3,84,0.797202,0.797202,100.0774,0.000000,0.000000,0.000000,0.000000,0.00090451
3,85,0.817128,0.817128,99.5322,0.000000,0.000000,0.000000,0.000000,0.00090451
3,86,0.765593,0.765593,97.8306,0.000000,0.000000,0.000000,0.000000,0.00090451
3,87,0.698705,0.698705,99.4511,0.000000,0.000000,0.000000,0.000000,0.00090451
3,88,0.781254,0.781254,102.6970,0.000000,0.000000,0.000000,0.000000,0.00090451
3,89,0.652725,0.652725,91.7423,0.000000,0.000000,0.000000,0.000000,0.00090451
3,126,0.766007,0.766007,79.0291,0.000000,0.000000,0.000000,0.000000,0.00090451
3,127,0.651260,0.651260,92.2456,0.000000,0.000000,0.000000,0.000000,0.00090451
3,128,0.844851,0.844851,105.1564,0.000000,0.000000,0.000000,0.000000,0.00090451
3,129,0.613334,0.613334,96.8608,0.000000,0.000000,0.000000,0.000000,0.00090451
3,130,0.727526,0.727526,103.4133,0.000000,0.000000,0.000000,0.000000,0.00090451
3,131,0.697097,0.697097,80.9617,0.000000,0.000000,0.000000,0.000000,0.00090451
3,167,0.895561,0.895561,87.1778,0.000000,0.000000,0.000000,0.000000,0.00090451
3,168,0.920405,0.920405,97.0101,0.000000,0.000000,0.000000,0.000000,0.00090451
3,169,0.840616,0.840616,99.7104,0.000000,0.000000,0.000000,0.000000,0.00090451
3,170,0.778717,0.778717,92.1288,0.000000,0.000000,0.000000,0.000000,0.00090451
3,171,0.753433,0.753433,97.3419,0.000000,0.000000,0.000000,0.000000,0.00090451
3,172,0.792439,0.792439,96.0180,0.000000,0.000000,0.000000,0.000000,0.00090451
3,209,1.197693,1.197693,109.9216,0.000000,0.000000,0.000000,0.000000,0.00090451
3,210,0.856462,0.856462,89.0419,0.000000,0.000000,0.000000,0.000000,0.00090451
3,211,0.607834,0.607834,85.9535,0.000000,0.000000,0.000000,0.000000,0.00090451
3,212,1.024841,1.024841,102.7060,0.000000,0.000000,0.000000,0.000000,0.00090451
3,213,0.883530,0.883530,107.2392,0.000000,0.000000,0.000000,0.000000,0.00090451
3,214,0.638923,0.638923,86.7877,0.000000,0.000000,0.000000,0.000000,0.00090451
3,251,0.823378,0.823378,102.5537,0.000000,0.000000,0.000000,0.000000,0.00090451
3,252,0.723056,0.723056,96.2949,0.000000,0.000000,0.000000,0.000000,0.00090451
3,253,0.730859,0.730859,87.4371,0.000000,0.000000,0.000000,0.000000,0.00090451
3,254,0.707273,0.707273,97.3056,0.000000,0.000000,0.000000,0.000000,0.00090451
3,255,0.751200,0.751200,98.5839,0.000000,0.000000,0.000000,0.000000,0.00090451
3,256,0.866029,0.866029,105.0043,0.000000,0.000000,0.000000,0.000000,0.00090451
3,292,1.041149,1.041149,101.2800,0.000000,0.000000,0.000000,0.000000,0.00090451
3,293,0.808439,0.808439,87.1585,0.000000,0.000000,0.000000,0.000000,0.00090451
3,294,0.715814,0.715814,84.5833,0.000000,0.000000,0.000000,0.000000,0.00090451
3,295,0.982557,0.982557,100.0480,0.000000,0.000000,0.000000,0.000000,0.00090451
3,296,0.760366,0.760366,92.2761,0.000000,0.000000,0.000000,0.000000,0.00090451
3,297,0.915134,0.915134,75.0314,0.000000,0.000000,0.000000,0.000000,0.00090451
3,334,1.001402,1.001402,113.6001,0.000000,0.000000,0.000000,0.000000,0.00090451
3,335,0.739618,0.739618,98.5100,0.000000,0.000000,0.000000,0.000000,0.00090451
3,336,0.776569,0.776569,103.2045,0.000000,0.000000,0.000000,0.000000,0.00090451
3,337,0.722663,0.722663,106.0584,0.000000,0.000000,0.000000,0.000000,0.00090451
3,338,0.728151,0.728151,112.3187,0.000000,0.000000,0.000000,0.000000,0.00090451
3,339,0.675504,0.675504,82.1754,0.000000,0.000000,0.000000,0.000000,0.00090451
3,376,1.164685,1.164685,107.9790,0.000000,0.000000,0.000000,0.000000,0.00090451
3,377,1.014429,1.014429,114.3823,0.000000,0.000000,0.000000,0.000000,0.00090451
