epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,lr
1,154,4.564818,0.000138,42.9261,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,155,5.056796,0.000180,73.0971,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,156,4.906014,0.000196,41.2640,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,157,6.524440,0.000145,55.9628,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,158,4.891689,0.000160,48.2688,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,159,6.824093,0.000188,80.1808,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,160,5.464037,0.000152,50.2837,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,161,4.279852,0.000118,41.9047,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,162,4.730285,0.000124,89.3446,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,163,4.219929,0.000134,39.1789,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,164,5.304079,0.000118,81.6216,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,165,4.159827,0.000122,50.6846,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,166,5.012354,0.000129,43.1354,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,167,4.401130,0.000133,47.0339,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,168,4.681917,0.000147,81.5146,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,169,4.651649,0.000154,41.7831,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,170,5.270314,0.000106,82.4210,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,171,3.946658,0.000115,36.9442,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,172,5.224631,0.000122,48.1071,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,173,5.304253,0.000158,63.4664,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,174,5.606889,0.000176,63.3946,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,175,5.522421,0.000133,47.5941,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,176,6.166814,0.000221,39.3369,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,177,5.268849,0.000119,60.4374,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,178,4.402859,0.000127,44.6134,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,179,4.246003,0.000112,56.4238,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,180,4.061885,0.000110,45.0329,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,181,5.851512,0.000163,85.9789,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,182,6.637486,0.000132,68.4063,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,183,4.313231,0.000150,37.8703,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,184,5.758754,0.000115,112.3130,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,185,4.384458,0.000093,98.6647,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,186,5.785727,0.000153,54.4033,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,187,5.341228,0.000165,44.0977,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,188,5.076611,0.000160,57.6856,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,189,4.580642,0.000147,42.0441,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,190,5.377941,0.000158,100.0011,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,191,4.960707,0.000189,68.0660,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,192,5.593723,0.000145,41.6989,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,193,5.146809,0.000155,41.9283,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,194,3.832712,0.000134,35.8989,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,195,5.447953,0.000118,126.6793,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,196,6.401010,0.000180,136.2634,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,197,5.167714,0.000186,134.7874,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,198,5.827103,0.000180,85.9599,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,199,4.960411,0.000171,45.8325,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,200,5.083998,0.000141,66.4517,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,201,4.857809,0.000172,88.6642,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,202,5.112883,0.000134,56.8452,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,203,4.981943,0.000136,50.9027,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,204,4.226349,0.000116,32.9786,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,205,5.364159,0.000147,60.0623,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
