epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,lr
4,2064,1.981606,1.953458,34.0052,0.053937,0.049788,0.000000,0.00034549
4,2065,1.691707,1.666332,29.9907,0.053874,0.049896,0.000000,0.00034549
4,2066,1.924275,1.904741,22.7137,0.053872,0.050240,0.000000,0.00034549
4,2126,2.000575,1.979630,23.7724,0.053821,0.050684,0.000000,0.00034549
4,2127,1.853440,1.826832,32.1912,0.053840,0.050680,0.000000,0.00034549
4,2128,1.399390,1.370637,35.3283,0.053823,0.050651,0.000000,0.00034549
4,2129,1.746045,1.720065,30.3954,0.053783,0.050586,0.000000,0.00034549
4,2188,1.899938,1.880705,22.3043,0.053738,0.050564,0.000000,0.00034549
4,2189,1.757477,1.734231,27.4583,0.053650,0.050747,0.000000,0.00034549
4,2190,1.903002,1.883359,23.2069,0.053572,0.050604,0.000000,0.00034549
4,2191,1.616046,1.597303,22.6010,0.053463,0.050794,0.000000,0.00034549
4,2251,2.122733,2.101289,25.2266,0.053500,0.050718,0.000000,0.00034549
4,2252,2.914939,2.889496,30.4848,0.053609,0.050588,0.000000,0.00034549
4,2253,1.608538,1.580485,33.1428,0.053608,0.050555,0.000000,0.00034549
4,2254,1.616410,1.597143,23.0448,0.053606,0.050433,0.000000,0.00034549
4,2313,2.131599,2.094281,44.2568,0.053564,0.050511,0.000000,0.00034549
4,2314,2.354414,2.328877,29.9619,0.053554,0.050635,0.000000,0.00034549
4,2315,1.993074,1.969448,27.4532,0.053544,0.051048,0.000000,0.00034549
4,2316,2.544596,2.522883,25.1533,0.053653,0.051293,0.000000,0.00034549
4,2376,2.046716,2.019033,32.8102,0.053784,0.051353,0.000000,0.00034549
4,2377,1.831060,1.805206,30.4383,0.053829,0.051392,0.000000,0.00034549
4,2378,1.846677,1.818698,32.7193,0.053880,0.051484,0.000000,0.00034549
4,2379,1.603012,1.578121,28.4320,0.053860,0.051544,0.000000,0.00034549
4,2438,2.416026,2.382384,39.4397,0.053818,0.051704,0.000000,0.00034549
4,2439,2.238981,2.212714,30.4497,0.053872,0.051812,0.000000,0.00034549
4,2440,2.859490,2.830746,34.4515,0.053865,0.052176,0.000000,0.00034549
4,2441,1.547989,1.529760,21.0984,0.053802,0.052175,0.000000,0.00034549
4,2501,2.378915,2.357747,24.4309,0.053718,0.052112,0.000000,0.00034549
4,2502,1.976596,1.955554,24.3589,0.053677,0.052448,0.000000,0.00034549
4,2503,1.847314,1.828839,21.3119,0.053663,0.052481,0.000000,0.00034549
4,2504,2.447837,2.424499,26.1654,0.053672,0.052666,0.000000,0.00034549
4,2563,1.819618,1.800079,22.6878,0.053656,0.053130,0.000000,0.00034549
4,2564,1.868145,1.846296,25.4204,0.053616,0.053146,0.000000,0.00034549
4,2565,2.363100,2.338218,28.8558,0.053646,0.053053,0.000000,0.00034549
4,2566,1.789628,1.770591,21.9022,0.053562,0.053090,0.000000,0.00034549
4,2626,2.693083,2.666219,32.5215,0.053563,0.053114,0.000000,0.00034549
4,2627,2.324372,2.292458,39.8756,0.053555,0.053159,0.000000,0.00034549
4,2628,1.568326,1.544611,28.2835,0.053511,0.053119,0.000000,0.00034549
4,2629,1.279180,1.264210,16.8526,0.053479,0.052996,0.000000,0.00034549
4,2688,3.054718,3.029313,29.8929,0.053594,0.052876,0.000000,0.00034549
4,2689,2.089644,2.059492,34.8853,0.053655,0.052970,0.000000,0.00034549
4,2690,1.722761,1.703588,22.0929,0.053697,0.052833,0.000000,0.00034549
4,2691,1.581748,1.563704,21.1948,0.053665,0.052945,0.000000,0.00034549
4,2751,1.981322,1.954543,30.8031,0.053630,0.052946,0.000000,0.00034549
4,2752,1.935544,1.910513,29.1910,0.053556,0.052958,0.000000,0.00034549
4,2753,1.694191,1.674573,22.5152,0.053445,0.052945,0.000000,0.00034549
4,2754,2.059916,2.029069,35.1220,0.053316,0.053082,0.000000,0.00034549
4,2813,2.481946,2.456431,28.7085,0.053255,0.053229,0.000000,0.00034549
4,2814,2.206381,2.173635,39.4549,0.053294,0.053210,0.000000,0.00034549
4,2815,1.485106,1.465018,23.3861,0.053222,0.053384,0.000000,0.00034549
4,2816,1.642884,1.623028,22.9411,0.053236,0.053390,0.000000,0.00034549
5,1,2.061390,2.029075,37.1825,0.050229,0.074637,0.000000,0.00009549
5,2,2.017885,1.992589,29.2925,0.051164,0.061690,0.000000,0.00009549
5,3,1.693383,1.669084,28.2405,0.049561,0.073773,0.000000,0.00009549
5,4,2.108863,2.082281,30.5243,0.051396,0.072314,0.000000,0.00009549
5,63,1.781589,1.757465,28.8513,0.050969,0.067513,0.000000,0.00009549
5,64,2.070475,2.047019,27.0040,0.051547,0.068234,0.000000,0.00009549
5,65,1.732130,1.713710,21.3762,0.051337,0.067880,0.000000,0.00009549
5,66,1.707759,1.682925,28.7910,0.050234,0.072052,0.000000,0.00009549
5,126,1.803389,1.780115,27.0989,0.050700,0.071722,0.000000,0.00009549
5,127,1.755318,1.730862,28.5414,0.050890,0.072651,0.000000,0.00009549
5,128,1.705895,1.683698,26.3667,0.051595,0.070740,0.000000,0.00009549
5,129,2.378494,2.358213,23.4137,0.051935,0.070254,0.000000,0.00009549
5,188,1.886572,1.865926,24.1025,0.051267,0.071217,0.000000,0.00009549
5,189,1.953646,1.916250,44.9320,0.050683,0.068960,0.000000,0.00009549
5,190,1.581875,1.557589,28.5827,0.049638,0.069289,0.000000,0.00009549
5,191,1.647486,1.626076,24.3244,0.048797,0.069535,0.000000,0.00009549
5,251,1.921812,1.898767,27.8196,0.048701,0.069507,0.000000,0.00009549
5,252,1.895108,1.873853,25.0709,0.048585,0.068672,0.000000,0.00009549
5,253,1.884707,1.864646,23.4662,0.048561,0.067929,0.000000,0.00009549
5,254,2.328808,2.302303,32.0325,0.048803,0.068771,0.000000,0.00009549
5,313,2.263381,2.241414,25.2063,0.048802,0.068700,0.000000,0.00009549
5,314,1.765931,1.745934,23.5572,0.048423,0.068166,0.000000,0.00009549
5,315,1.533639,1.509059,30.1931,0.047983,0.066923,0.000000,0.00009549
5,316,1.563569,1.535323,33.3771,0.047610,0.066743,0.000000,0.00009549
5,376,1.713692,1.689273,28.3428,0.047656,0.065973,0.000000,0.00009549
5,377,1.724423,1.703851,23.9763,0.047565,0.066673,0.000000,0.00009549
5,378,1.595032,1.575351,22.6300,0.047260,0.067615,0.000000,0.00009549
5,379,1.668351,1.641482,31.9284,0.047098,0.066857,0.000000,0.00009549
5,438,2.082109,2.059023,26.4887,0.046699,0.066611,0.000000,0.00009549
5,439,1.495212,1.477127,20.8695,0.046376,0.065804,0.000000,0.00009549
5,440,1.442857,1.418144,29.1252,0.046057,0.064835,0.000000,0.00009549
5,441,1.444082,1.418362,29.9671,0.045988,0.063878,0.000000,0.00009549
5,501,2.562591,2.541121,25.4036,0.045725,0.063268,0.000000,0.00009549
5,502,1.972853,1.953023,23.2022,0.045675,0.063635,0.000000,0.00009549
5,503,1.507077,1.487869,22.2592,0.045483,0.062632,0.000000,0.00009549
5,504,2.287176,2.266859,23.2938,0.045084,0.062624,0.000000,0.00009549
5,563,3.171721,3.138003,41.1628,0.044911,0.063929,0.000000,0.00009549
5,564,2.105189,2.079721,29.4830,0.044619,0.063789,0.000000,0.00009549
5,565,2.523035,2.496771,30.7320,0.044326,0.063652,0.000000,0.00009549
5,566,2.281226,2.257104,27.6498,0.044108,0.063892,0.000000,0.00009549
5,626,1.894719,1.873828,24.4722,0.044136,0.063962,0.000000,0.00009549
5,627,1.806263,1.786135,23.0744,0.044046,0.063832,0.000000,0.00009549
5,628,2.518399,2.497650,24.3961,0.044108,0.063783,0.000000,0.00009549
5,629,4.111685,4.087325,27.5284,0.044257,0.063037,0.000000,0.00009549
5,688,1.360718,1.341837,22.0734,0.044057,0.062435,0.000000,0.00009549
5,689,1.585810,1.566467,22.5478,0.043949,0.061803,0.000000,0.00009549
5,690,1.929672,1.909063,24.2059,0.043944,0.061168,0.000000,0.00009549
5,691,2.587504,2.555848,37.1856,0.043837,0.060834,0.000000,0.00009549
5,751,2.490866,2.466856,28.3926,0.043831,0.060254,0.000000,0.00009549
5,752,2.147219,2.121985,29.5963,0.043754,0.059986,0.000000,0.00009549
5,753,3.068121,3.047199,24.8073,0.044057,0.059992,0.000000,0.00009549
5,754,1.433780,1.412028,26.4402,0.043730,0.059990,0.000000,0.00009549
5,813,1.445401,1.422712,26.4212,0.043479,0.059496,0.000000,0.00009549
5,814,1.365187,1.346519,22.1861,0.043436,0.059396,0.000000,0.00009549
5,815,1.607515,1.588019,22.7246,0.043444,0.059713,0.000000,0.00009549
5,816,1.330164,1.312428,20.7515,0.043318,0.059440,0.000000,0.00009549
5,876,1.481274,1.463017,21.2868,0.043201,0.059340,0.000000,0.00009549
5,877,2.024342,2.005023,22.7776,0.043181,0.059386,0.000000,0.00009549
5,878,2.604715,2.578222,31.7751,0.043178,0.059553,0.000000,0.00009549
5,879,2.110690,2.089730,24.6524,0.043071,0.060362,0.000000,0.00009549
5,938,2.238218,2.215869,26.4657,0.043228,0.060390,0.000000,0.00009549
5,939,1.880642,1.861448,22.4940,0.043269,0.060474,0.000000,0.00009549
5,940,1.657051,1.625982,36.5887,0.043305,0.060110,0.000000,0.00009549
5,941,1.513852,1.494316,22.8218,0.043419,0.059701,0.000000,0.00009549
5,1001,1.732181,1.710332,25.1464,0.043514,0.059967,0.000000,0.00009549
5,1002,1.607191,1.586253,23.9879,0.043347,0.059816,0.000000,0.00009549
5,1003,1.465160,1.447541,20.3125,0.043256,0.059527,0.000000,0.00009549
5,1004,1.733418,1.701338,37.8166,0.043268,0.058953,0.000000,0.00009549
5,1063,1.819601,1.801135,22.0837,0.043294,0.059176,0.000000,0.00009549
5,1064,1.604991,1.587551,20.3139,0.043168,0.059188,0.000000,0.00009549
5,1065,2.044412,2.023197,25.0425,0.043086,0.059227,0.000000,0.00009549
5,1066,1.477043,1.460123,20.3037,0.043004,0.059184,0.000000,0.00009549
5,1126,1.805217,1.785357,23.7078,0.043028,0.058986,0.000000,0.00009549
5,1127,1.647198,1.625122,26.1061,0.043186,0.058937,0.000000,0.00009549
5,1128,1.713368,1.691083,25.9104,0.043311,0.058918,0.000000,0.00009549
5,1129,1.739684,1.714547,28.7650,0.043268,0.059101,0.000000,0.00009549
5,1188,1.338279,1.319890,21.4528,0.043096,0.058774,0.000000,0.00009549
5,1189,1.855622,1.835130,23.5789,0.043125,0.058854,0.000000,0.00009549
5,1190,1.890190,1.863336,32.0355,0.042993,0.058887,0.000000,0.00009549
5,1191,2.020988,2.002889,21.2814,0.042899,0.058942,0.000000,0.00009549
5,1251,1.903196,1.884724,21.8130,0.042793,0.058798,0.000000,0.00009549
5,1252,1.693010,1.674673,21.7138,0.042653,0.058809,0.000000,0.00009549
5,1253,1.705250,1.685439,23.3370,0.042644,0.058605,0.000000,0.00009549
5,1254,1.321987,1.304928,19.0513,0.042488,0.058486,0.000000,0.00009549
5,1313,1.395078,1.375109,23.5440,0.042418,0.058583,0.000000,0.00009549
5,1314,1.746611,1.722289,28.4851,0.042378,0.058712,0.000000,0.00009549
5,1315,1.873128,1.850108,26.1916,0.042291,0.059244,0.000000,0.00009549
5,1316,3.182254,3.159750,25.9687,0.042381,0.059540,0.000000,0.00009549
5,1376,1.691285,1.674300,20.0451,0.042410,0.059305,0.000000,0.00009549
5,1377,1.342134,1.326923,17.5657,0.042278,0.059338,0.000000,0.00009549
5,1378,1.677860,1.657439,24.3094,0.042260,0.059376,0.000000,0.00009549
5,1379,1.924330,1.899346,28.4232,0.042403,0.059681,0.000000,0.00009549
5,1438,1.787650,1.765486,26.6509,0.042415,0.059661,0.000000,0.00009549
5,1439,1.458383,1.439862,22.0875,0.042319,0.059577,0.000000,0.00009549
5,1440,1.418248,1.402462,18.4906,0.042212,0.059486,0.000000,0.00009549
5,1441,1.466414,1.452328,16.3024,0.042163,0.059228,0.000000,0.00009549
5,1501,2.603046,2.577090,31.4101,0.042122,0.059251,0.000000,0.00009549
5,1502,1.535861,1.519298,19.3376,0.042097,0.059244,0.000000,0.00009549
5,1503,1.592555,1.571997,24.1195,0.042023,0.058987,0.000000,0.00009549
5,1504,1.416311,1.398842,20.3201,0.041934,0.059405,0.000000,0.00009549
5,1563,1.671332,1.653688,20.7493,0.041976,0.059398,0.000000,0.00009549
5,1564,1.464250,1.443241,24.6786,0.041932,0.059426,0.000000,0.00009549
5,1565,1.535509,1.520818,16.9316,0.041908,0.059282,0.000000,0.00009549
5,1566,1.295892,1.279752,18.8642,0.041830,0.059021,0.000000,0.00009549
5,1626,2.445914,2.421901,28.5067,0.041935,0.058892,0.000000,0.00009549
5,1627,1.436464,1.411927,30.2815,0.042045,0.058710,0.000000,0.00009549
5,1628,1.897895,1.873441,28.0082,0.042033,0.058577,0.000000,0.00009549
5,1629,1.460935,1.442069,20.9802,0.041927,0.058521,0.000000,0.00009549
5,1688,1.398178,1.372068,31.8484,0.041921,0.058370,0.000000,0.00009549
5,1689,1.694624,1.668889,30.7387,0.041997,0.058072,0.000000,0.00009549
5,1690,1.458981,1.438504,24.1842,0.041976,0.057832,0.000000,0.00009549
5,1691,1.654233,1.638683,18.7006,0.041931,0.057854,0.000000,0.00009549
5,1751,1.333696,1.317036,19.3147,0.041890,0.057793,0.000000,0.00009549
5,1752,1.728290,1.699569,35.2794,0.041882,0.057644,0.000000,0.00009549
5,1753,1.443870,1.425746,21.4974,0.041850,0.057713,0.000000,0.00009549
5,1754,1.693151,1.673623,22.4375,0.041932,0.057756,0.000000,0.00009549
5,1813,1.425012,1.409366,18.1922,0.041910,0.058003,0.000000,0.00009549
5,1814,1.848563,1.831466,20.5964,0.041975,0.057920,0.000000,0.00009549
5,1815,1.549476,1.532707,19.8868,0.042038,0.057767,0.000000,0.00009549
5,1816,1.468986,1.452660,18.7352,0.042080,0.057658,0.000000,0.00009549
5,1876,1.447652,1.434095,15.9890,0.042027,0.057551,0.000000,0.00009549
5,1877,1.814098,1.795270,22.0691,0.041966,0.057515,0.000000,0.00009549
5,1878,1.508387,1.490049,21.3800,0.041893,0.057509,0.000000,0.00009549
5,1879,1.841578,1.824855,20.2920,0.041849,0.057466,0.000000,0.00009549
5,1938,1.419117,1.397945,25.2567,0.041834,0.057455,0.000000,0.00009549
5,1939,1.531968,1.517300,17.3260,0.041761,0.057469,0.000000,0.00009549
5,1940,1.485700,1.469721,18.3425,0.041699,0.057461,0.000000,0.00009549
5,1941,1.882293,1.859699,26.2915,0.041644,0.057388,0.000000,0.00009549
5,2001,1.874048,1.848711,29.6739,0.041621,0.057446,0.000000,0.00009549
5,2002,1.568448,1.538452,35.0744,0.041644,0.057399,0.000000,0.00009549
5,2003,1.633286,1.614992,21.5444,0.041606,0.057388,0.000000,0.00009549
5,2004,1.450451,1.428082,25.1806,0.041495,0.057334,0.000000,0.00009549
5,2063,1.586596,1.570760,18.6100,0.041417,0.057156,0.000000,0.00009549
5,2064,1.821006,1.798363,27.2527,0.041336,0.057113,0.000000,0.00009549
5,2065,1.792681,1.769764,27.1056,0.041258,0.057177,0.000000,0.00009549
5,2066,1.653267,1.633691,23.5285,0.041179,0.057429,0.000000,0.00009549
5,2126,1.825735,1.802586,27.6804,0.041147,0.057589,0.000000,0.00009549
5,2127,1.566179,1.546173,23.9696,0.041106,0.057696,0.000000,0.00009549
5,2128,1.300782,1.280683,23.7027,0.041057,0.057542,0.000000,0.00009549
5,2129,1.418521,1.398217,24.3417,0.041054,0.057509,0.000000,0.00009549
5,2188,1.402357,1.383636,22.1778,0.040977,0.057440,0.000000,0.00009549
5,2189,1.593427,1.572838,23.8327,0.040897,0.057615,0.000000,0.00009549
5,2190,1.635538,1.615713,23.0613,0.040833,0.057652,0.000000,0.00009549
5,2191,1.472064,1.456627,18.5294,0.040751,0.057981,0.000000,0.00009549
5,2251,1.934367,1.914079,23.6863,0.040749,0.057889,0.000000,0.00009549
5,2252,2.360468,2.336445,28.8654,0.040850,0.057774,0.000000,0.00009549
5,2253,1.314848,1.291681,27.1898,0.040866,0.057692,0.000000,0.00009549
5,2254,1.322223,1.306219,18.7894,0.040851,0.057818,0.000000,0.00009549
5,2313,1.948500,1.914978,40.3810,0.040822,0.058005,0.000000,0.00009549
5,2314,2.053458,2.025829,32.5144,0.040836,0.058211,0.000000,0.00009549
5,2315,1.818090,1.792269,30.0980,0.040812,0.058485,0.000000,0.00009549
5,2316,2.520802,2.501114,22.9917,0.040941,0.058524,0.000000,0.00009549
5,2376,1.799567,1.778224,25.0970,0.041040,0.058710,0.000000,0.00009549
5,2377,1.721920,1.699609,26.9991,0.041101,0.058736,0.000000,0.00009549
5,2378,1.700846,1.674482,30.7933,0.041179,0.058729,0.000000,0.00009549
5,2379,1.419725,1.396205,27.7338,0.041192,0.058478,0.000000,0.00009549
5,2438,1.983892,1.959533,28.1536,0.041191,0.058864,0.000000,0.00009549
5,2439,1.971996,1.947426,28.5995,0.041218,0.058962,0.000000,0.00009549
5,2440,2.352384,2.329511,26.9537,0.041173,0.059042,0.000000,0.00009549
5,2441,1.452695,1.439603,15.1757,0.041109,0.059115,0.000000,0.00009549
5,2501,1.899270,1.882122,20.2541,0.041063,0.059165,0.000000,0.00009549
5,2502,1.905793,1.885964,23.2269,0.041039,0.059424,0.000000,0.00009549
5,2503,1.893906,1.872902,24.4610,0.041026,0.059421,0.000000,0.00009549
5,2504,2.545340,2.522313,26.3261,0.040944,0.059701,0.000000,0.00009549
5,2563,1.770328,1.750511,22.7594,0.040946,0.059806,0.000000,0.00009549
5,2564,1.845161,1.825036,23.4150,0.040979,0.060036,0.000000,0.00009549
5,2565,2.068428,2.046444,25.2697,0.041073,0.060086,0.000000,0.00009549
5,2566,1.962671,1.945853,19.4930,0.041039,0.060666,0.000000,0.00009549
5,2626,1.634656,1.613644,25.6221,0.041039,0.060829,0.000000,0.00009549
5,2627,1.516344,1.488642,34.6850,0.041036,0.060747,0.000000,0.00009549
5,2628,1.393638,1.371147,27.5336,0.040995,0.060649,0.000000,0.00009549
5,2629,1.360853,1.345160,17.9085,0.040945,0.060608,0.000000,0.00009549
5,2688,2.587412,2.564003,27.3278,0.041031,0.060770,0.000000,0.00009549
5,2689,2.025599,2.003347,25.7097,0.041072,0.061143,0.000000,0.00009549
5,2690,1.544719,1.528512,19.0970,0.041052,0.061264,0.000000,0.00009549
5,2691,1.448262,1.429555,22.2077,0.041019,0.061430,0.000000,0.00009549
5,2751,1.591165,1.573580,21.3205,0.040978,0.061633,0.000000,0.00009549
5,2752,1.818776,1.795395,26.9775,0.040927,0.061495,0.000000,0.00009549
5,2753,1.775408,1.757634,20.5099,0.040858,0.061750,0.000000,0.00009549
5,2754,2.521219,2.493156,32.2639,0.040805,0.061939,0.000000,0.00009549
5,2813,1.956344,1.932152,28.8225,0.040758,0.062021,0.000000,0.00009549
5,2814,1.450163,1.428443,26.4195,0.040738,0.061889,0.000000,0.00009549
5,2815,1.395326,1.377903,20.4975,0.040679,0.061867,0.000000,0.00009549
5,2816,1.480437,1.460973,22.7628,0.040642,0.061857,0.000000,0.00009549
