fold,epoch,train_loss,val_mae
P25,13,0.01908352356108408,9.5150175
P25,14,0.018206796002766444,9.495246
P25,15,0.0184457954906282,9.587293
P25,16,0.01806902317773728,9.280777
P25,17,0.018126520845625136,9.406379
P25,18,0.01801243093278673,9.476061
P25,19,0.018157981690906343,9.584777
P25,20,0.01776564215856885,9.362549
P25,21,0.017864246217031327,9.594504
P25,22,0.017557008871956478,9.733213
P25,23,0.017535371439797536,9.910935
P25,24,0.01761957009633382,9.630483
P25,25,0.0176505446434021,9.7697935
P25,26,0.017539050843980577,9.791388
P25,27,0.017850434969341945,9.717026
P25,28,0.01721996920449393,9.664027
P25,29,0.017417360865880572,9.6984415
P25,30,0.01724275899311853,9.675366
